,日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
821,2023-08-17,マイジャグラーV,673,7794,2100,34,31,119.9,229.2,251.4,5.807911476430282,5,7,-488.0,3128.0,347.6,347.6
822,2023-08-17,マイジャグラーV,674,7786,2052,35,26,127.6,222.5,299.5,5.7121599359883,3,7,-762.0,3296.0,299.6,470.9
823,2023-08-17,マイジャグラーV,675,6564,1662,28,25,123.8,234.4,262.6,5.712701181956047,5,7,-288.0,2402.0,300.2,600.5
824,2023-08-17,マイジャグラーV,676,7410,-1188,19,30,151.2,390.0,247.0,5.834658705389036,5,7,3828.0,7299.0,187.2,251.7
825,2023-08-17,マイジャグラーV,677,7254,1562,36,20,129.5,201.5,362.7,6.1733118889181045,1,7,-1388.0,2497.0,499.4,624.2
826,2023-08-17,マイジャグラーV,678,4876,-2100,11,13,203.2,443.3,375.1,6.124796868806882,1,7,1404.0,6463.0,230.8,323.1
827,2023-08-17,マイジャグラーV,679,4864,-2148,9,14,211.5,540.4,347.4,5.830606799424931,2,7,138.0,2663.0,266.3,332.9
828,2023-08-17,マイジャグラーV,680,7225,1212,31,25,129.0,233.1,289.0,5.960557659668504,1,7,-212.0,3411.0,262.4,568.5
829,2023-08-17,マイジャグラーV,681,6322,-162,23,18,154.2,274.9,351.2,5.868129072747682,2,7,1662.0,5377.0,192.0,384.1
830,2023-08-17,マイジャグラーV,682,4324,-1462,8,12,216.2,540.5,360.3,5.385635509941121,2,7,-562.0,3178.0,288.9,529.7
831,2023-08-17,マイジャグラーV,683,3896,-75,13,11,162.3,299.7,354.2,5.540047168041219,0,7,-162.0,4344.0,255.5,434.4
832,2023-08-17,マイジャグラーV,684,7725,-488,28,23,151.5,275.9,335.9,6.07634111448306,1,7,1362.0,6571.0,212.0,410.7
833,2023-08-17,マイジャグラーV,685,4832,-2292,11,10,230.1,439.3,483.2,6.086340866805028,1,7,638.0,6662.0,266.5,277.6
