日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,合成回数,機種台数,前日のG数,前日の差枚,前日のBB回数,前日のRB回数,前日の合成回数,前日の合成確率,前日のBB確率,前日のRB確率,前日のG数ランキング,前日の差枚ランキング,前日の合成回数ランキング,前日の合成確率ランキング,2日前のG数,2日前の差枚,2日前のBB回数,2日前のRB回数,2日前の合成回数,2日前の合成確率,2日前のBB確率,2日前のRB確率,3日前のG数,3日前の差枚,3日前のBB回数,3日前のRB回数,3日前の合成回数,3日前の合成確率,3日前のBB確率,3日前のRB確率,G数過去2日間合計,差枚過去2日間合計,合成回数過去2日間合計,合成確率過去2日間平均,G数過去3日間合計,差枚過去3日間合計,合成回数過去3日間合計,合成確率過去3日間平均,過去2日間合計G数ランキング,過去2日間合計差枚ランキング,過去2日間合計合成回数ランキング,過去2日間平均合成確率ランキング,過去3日間合計G数ランキング,過去3日間合計差枚ランキング,過去3日間合計合成回数ランキング,過去3日間平均合成確率ランキング
2023-05-29,アイムジャグラーEX-TP,115,3674,-280,14,9,159.7,262.4,408.2,6.342277089114397,0,9,23,13,4028.0,813.0,18.0,11.0,29.0,138.9,223.8,366.2,7.0,5.5,7.5,9.0,5646.0,1000.0,25.0,16.0,41.0,137.7,225.8,352.9,3322.0,-1053.0,9.0,10.0,19.0,174.8,369.1,332.2,9674.0,1813.0,70.0,138.3,12996.0,760.0,89.0,150.46666666666667,6.0,2.0,5.0,12.0,7.0,5.0,6.0,11.0
2023-05-29,アイムジャグラーEX-TP,116,1836,-1187,3,4,262.3,612.0,459.0,6.330364555557897,0,9,7,13,7414.0,2679.0,35.0,32.0,67.0,110.7,211.8,231.7,1.0,2.0,1.0,13.0,4144.0,-1267.0,10.0,9.0,19.0,218.1,414.4,460.4,6230.0,1025.0,25.0,29.0,54.0,115.4,249.2,214.8,11558.0,1412.0,86.0,164.4,17788.0,2437.0,140.0,148.06666666666666,3.0,3.0,3.0,7.0,2.0,1.0,1.0,12.0
2023-05-29,アイムジャグラーEX-TP,212,4840,760,21,13,142.4,230.5,372.3,5.972940850238256,2,9,34,13,4074.0,813.0,20.0,9.0,29.0,140.5,203.7,452.7,6.0,5.5,7.5,8.0,3055.0,-1587.0,5.0,9.0,14.0,218.2,611.0,339.4,4797.0,627.0,21.0,9.0,30.0,159.9,228.4,533.0,7129.0,-774.0,43.0,179.35,11926.0,-147.0,73.0,172.86666666666667,10.0,9.0,10.0,5.0,8.0,6.0,7.5,8.0
2023-05-29,アイムジャグラーEX-TP,213,3148,653,15,10,125.9,209.9,314.8,6.47253622487104,0,9,25,13,3350.0,120.0,14.0,7.0,21.0,159.5,239.3,478.6,10.0,8.0,9.0,6.0,3047.0,-1373.0,8.0,2.0,10.0,304.7,380.9,1523.5,1254.0,-227.0,5.0,1.0,6.0,209.0,250.8,1254.0,6397.0,-1253.0,31.0,232.1,7651.0,-1480.0,37.0,224.4,11.0,11.0,12.0,2.0,12.0,9.0,13.0,1.0
2023-05-29,アイムジャグラーEX-TP,215,1046,-573,1,4,209.2,1046.0,261.5,5.813643598858814,0,9,5,13,5777.0,1613.0,27.0,17.0,44.0,131.3,214.0,339.8,4.0,3.0,3.0,10.0,3584.0,-1267.0,9.0,11.0,20.0,179.2,398.2,325.8,5095.0,680.0,23.0,10.0,33.0,154.4,221.5,509.5,9361.0,346.0,64.0,155.25,14456.0,1026.0,97.0,154.96666666666667,7.0,7.0,6.0,9.0,5.0,4.0,5.0,9.0
2023-05-29,アイムジャグラーEX-TP,216,4175,493,19,9,149.1,219.7,463.9,6.164936792785769,1,9,28,13,2807.0,-360.0,9.0,7.0,16.0,175.4,311.9,401.0,11.0,10.0,10.5,4.0,4797.0,-27.0,20.0,8.0,28.0,171.3,239.8,599.6,1939.0,-1160.0,3.0,5.0,8.0,242.4,646.3,387.8,7604.0,-387.0,44.0,173.35000000000002,9543.0,-1547.0,52.0,196.36666666666667,8.0,8.0,9.0,6.0,11.0,10.0,11.0,6.0
2023-05-29,アイムジャグラーEX-TP,217,2132,733,10,8,118.4,213.2,266.5,5.986917854376254,0,9,18,13,7298.0,2728.0,36.0,27.0,63.0,115.8,202.7,270.3,2.0,1.0,2.0,12.0,6155.0,-1320.0,18.0,14.0,32.0,192.3,341.9,439.6,1304.0,-360.0,4.0,1.0,5.0,260.8,326.0,1304.0,13453.0,1408.0,95.0,154.05,14757.0,1048.0,100.0,189.63333333333333,1.0,4.0,2.0,10.0,4.0,3.0,4.0,7.0
2023-05-29,アイムジャグラーEX-TP,218,2017,-1187,3,5,252.1,672.3,403.4,6.015011942944883,0,9,8,13,2560.0,-1293.0,5.0,7.0,12.0,213.3,512.0,365.7,12.0,11.5,12.0,2.0,2064.0,-1347.0,3.0,4.0,7.0,294.9,688.0,516.0,5657.0,173.0,20.0,16.0,36.0,157.1,282.9,353.6,4624.0,-2640.0,19.0,254.1,10281.0,-2467.0,55.0,221.76666666666665,13.0,13.0,13.0,1.0,10.0,12.0,10.0,2.0
2023-05-29,アイムジャグラーEX-TP,220,5687,-547,16,21,153.7,355.4,270.8,5.824378270663129,4,9,37,13,3372.0,-1320.0,7.0,9.0,16.0,210.8,481.7,374.7,9.0,13.0,10.5,3.0,6972.0,-413.0,24.0,17.0,41.0,170.0,290.5,410.1,3391.0,-1053.0,13.0,3.0,16.0,211.9,260.8,1130.3,10344.0,-1733.0,57.0,190.4,13735.0,-2786.0,73.0,197.5666666666667,5.0,12.0,7.0,4.0,6.0,13.0,7.5,4.0
2023-05-29,マイジャグラーV,122,4386,280,17,11,156.6,258.0,398.7,5.601617896931629,1,9,28,15,5773.0,-387.0,18.0,21.0,39.0,148.0,320.7,274.9,6.0,10.0,6.0,8.0,5912.0,-120.0,20.0,23.0,43.0,137.5,295.6,257.0,3008.0,-813.0,9.0,7.0,16.0,188.0,334.2,429.7,11685.0,-507.0,82.0,142.75,14693.0,-1320.0,98.0,157.83333333333334,2.0,8.0,3.0,12.0,3.0,10.0,2.0,11.0
2023-05-29,マイジャグラーV,123,5908,-2062,12,21,179.0,492.3,281.3,5.895382966666973,4,9,33,15,4207.0,760.0,19.0,9.0,28.0,150.2,221.4,467.4,10.0,4.0,10.0,7.0,4128.0,-680.0,9.0,16.0,25.0,165.1,458.7,258.0,1576.0,-1507.0,1.0,3.0,4.0,394.0,1576.0,525.3,8335.0,80.0,53.0,157.64999999999998,9911.0,-1427.0,57.0,236.4333333333333,11.0,7.0,11.0,9.0,14.0,11.0,13.5,4.0
2023-05-29,マイジャグラーV,125,1856,-360,5,5,185.6,371.2,371.2,5.573231146218463,0,9,10,15,6381.0,0.0,24.0,20.0,44.0,145.0,265.9,319.1,4.0,8.0,5.0,9.0,4661.0,253.0,20.0,13.0,33.0,141.2,233.1,358.5,3318.0,-93.0,11.0,9.0,20.0,165.9,301.6,368.7,11042.0,253.0,77.0,143.1,14360.0,160.0,97.0,150.70000000000002,4.0,5.0,4.0,11.0,4.0,4.0,3.0,13.0
2023-05-29,マイジャグラーV,126,4833,2111,29,13,115.1,166.7,371.8,6.271989140283749,2,9,42,15,4507.0,173.0,18.0,16.0,34.0,132.6,250.4,281.7,9.0,6.0,8.0,12.0,4421.0,147.0,17.0,14.0,31.0,142.6,260.1,315.8,3222.0,-840.0,10.0,10.0,20.0,161.1,322.2,322.2,8928.0,320.0,65.0,137.6,12150.0,-520.0,85.0,145.4333333333333,7.0,4.0,7.0,15.0,8.0,6.0,6.0,15.0
2023-05-29,マイジャグラーV,127,8714,3543,46,29,116.2,189.4,300.5,5.894664287242201,3,9,75,15,5312.0,-813.0,17.0,16.0,33.0,161.0,312.5,332.0,7.0,12.0,9.0,6.0,2062.0,-1320.0,3.0,6.0,9.0,229.1,687.3,343.7,2242.0,-1347.0,4.0,2.0,6.0,373.7,560.5,1121.0,7374.0,-2133.0,42.0,195.05,9616.0,-3480.0,48.0,254.6,14.0,14.0,14.0,4.0,15.0,14.0,15.0,2.0
2023-05-29,マイジャグラーV,128,666,-600,1,0,666.0,666.0,0.0,6.297254673530957,0,9,1,15,6235.0,147.0,20.0,28.0,48.0,129.9,311.8,222.7,5.0,7.0,4.0,14.0,4353.0,-1053.0,13.0,13.0,26.0,167.4,334.8,334.8,524.0,-600.0,0.0,1.0,1.0,524.0,0.0,524.0,10588.0,-906.0,74.0,148.65,11112.0,-1506.0,75.0,273.76666666666665,5.0,11.0,5.5,10.0,10.0,13.0,9.0,1.0
2023-05-29,マイジャグラーV,130,3374,-920,10,6,210.9,337.4,562.3,5.799731913666453,0,9,16,15,2053.0,-840.0,6.0,0.0,6.0,342.2,342.2,0.0,14.0,13.0,15.0,1.0,4981.0,147.0,20.0,11.0,31.0,160.7,249.1,452.8,5906.0,2432.0,33.0,15.0,48.0,123.0,179.0,393.7,7034.0,-693.0,37.0,251.45,12940.0,1739.0,85.0,208.63333333333333,15.0,9.0,15.0,1.0,5.0,1.0,6.0,7.0
2023-05-29,マイジャグラーV,131,5807,3543,34,23,101.9,170.8,252.5,5.8711884483391605,5,9,57,15,4847.0,893.0,23.0,12.0,35.0,138.5,210.7,403.9,8.0,3.0,7.0,10.0,5548.0,413.0,22.0,17.0,39.0,142.3,252.2,326.4,1623.0,-53.0,5.0,5.0,10.0,162.3,324.6,324.6,10395.0,1306.0,74.0,140.4,12018.0,1253.0,84.0,147.70000000000002,6.0,2.0,5.5,13.0,9.0,3.0,8.0,14.0
2023-05-29,マイジャグラーV,132,6074,-1053,15,28,141.3,404.9,216.9,6.027520867394588,1,9,43,15,3796.0,-227.0,15.0,7.0,22.0,172.5,253.1,542.3,12.0,9.0,11.0,5.0,4662.0,-867.0,16.0,6.0,22.0,211.9,291.4,777.0,6252.0,333.0,25.0,16.0,41.0,152.5,250.1,390.8,8458.0,-1094.0,44.0,192.2,14710.0,-761.0,85.0,178.96666666666667,9.0,13.0,12.0,5.0,2.0,9.0,6.0,9.0
2023-05-29,マイジャグラーV,188,5361,-1640,16,9,214.4,335.1,595.7,5.923003171200038,1,9,25,15,6883.0,901.0,31.0,19.0,50.0,137.7,222.0,362.3,3.0,2.0,3.0,11.0,6590.0,-1933.0,16.0,20.0,36.0,183.1,411.9,329.5,4682.0,-467.0,16.0,15.0,31.0,151.0,292.6,312.1,13473.0,-1032.0,86.0,160.39999999999998,18155.0,-1499.0,117.0,157.26666666666668,1.0,12.0,1.0,8.0,1.0,12.0,1.0,12.0
2023-05-29,マイジャグラーV,200,1672,-920,4,1,334.4,418.0,1672.0,5.92173841839717,0,9,5,15,6910.0,280.0,26.0,27.0,53.0,130.4,265.8,255.9,2.0,5.0,2.0,13.0,2006.0,-1107.0,4.0,2.0,6.0,334.3,501.5,1003.0,1835.0,227.0,9.0,2.0,11.0,166.8,203.9,917.5,8916.0,-827.0,59.0,232.35000000000002,10751.0,-600.0,70.0,210.5,8.0,10.0,8.0,2.0,12.0,7.0,11.0,6.0
2023-05-29,マイジャグラーV,201,2011,-547,5,6,182.8,402.2,335.2,5.7992625427337385,0,9,11,15,2026.0,-1373.0,2.0,6.0,8.0,253.2,1013.0,337.7,15.0,14.0,14.0,2.0,5900.0,1480.0,27.0,20.0,47.0,125.5,218.5,295.0,2935.0,-440.0,9.0,8.0,17.0,172.6,326.1,366.9,7926.0,107.0,55.0,189.35,10861.0,-333.0,72.0,183.76666666666665,13.0,6.0,10.0,6.0,11.0,5.0,10.0,8.0
2023-05-29,マイジャグラーV,202,6726,-360,22,28,134.5,305.7,240.2,6.163683473877299,1,9,50,15,2593.0,-707.0,6.0,7.0,13.0,199.5,432.2,370.4,13.0,11.0,13.0,4.0,5634.0,1321.0,26.0,17.0,43.0,131.0,216.7,331.4,1733.0,-1293.0,2.0,2.0,4.0,433.2,866.5,866.5,8227.0,614.0,56.0,165.25,9960.0,-679.0,60.0,254.5666666666667,12.0,3.0,9.0,7.0,13.0,8.0,12.0,3.0
2023-05-29,マイジャグラーV,203,2452,-53,7,10,144.2,350.3,245.2,5.565439140441985,0,9,17,15,4123.0,-1988.0,8.0,11.0,19.0,217.0,515.4,374.8,11.0,15.0,12.0,3.0,4230.0,-787.0,11.0,13.0,24.0,176.2,384.5,325.4,4053.0,-2704.0,5.0,9.0,14.0,289.5,810.6,450.3,8353.0,-2775.0,43.0,196.6,12406.0,-5479.0,57.0,227.5666666666667,10.0,15.0,13.0,3.0,7.0,15.0,13.5,5.0
2023-05-29,マイジャグラーV,205,4960,-387,16,19,141.7,310.0,261.1,6.079661833519369,1,9,35,15,7060.0,1790.0,33.0,26.0,59.0,119.7,213.9,271.5,1.0,1.0,1.0,15.0,4087.0,-227.0,14.0,12.0,26.0,157.2,291.9,340.6,1522.0,-253.0,6.0,1.0,7.0,217.4,253.7,1522.0,11147.0,1563.0,85.0,138.45,12669.0,1310.0,92.0,164.76666666666668,3.0,1.0,2.0,14.0,6.0,2.0,4.0,10.0
2023-05-29,ファンキージャグラー2,206,4220,-173,17,9,162.3,248.2,468.9,6.057111238776134,1,9,26,5,4448.0,67.0,18.0,14.0,32.0,139.0,247.1,317.7,3.0,2.0,2.0,5.0,3289.0,-493.0,12.0,7.0,19.0,173.1,274.1,469.9,3850.0,813.0,20.0,6.0,26.0,148.1,192.5,641.7,7737.0,-426.0,51.0,156.05,11587.0,387.0,77.0,153.4,4.0,2.0,2.5,5.0,3.0,2.0,1.0,5.0
2023-05-29,ファンキージャグラー2,207,1822,-627,4,6,182.2,455.5,303.7,5.9450408383029645,0,9,10,5,3981.0,-1587.0,8.0,11.0,19.0,209.5,497.6,361.9,4.0,5.0,4.0,1.0,2602.0,-1213.0,6.0,6.0,12.0,216.8,433.7,433.7,2205.0,-1667.0,2.0,3.0,5.0,441.0,1102.5,735.0,6583.0,-2800.0,31.0,213.15,8788.0,-4467.0,36.0,289.09999999999997,5.0,5.0,5.0,2.0,5.0,5.0,5.0,1.0
2023-05-29,ファンキージャグラー2,208,4576,-200,18,10,163.4,254.2,457.6,5.989204249926771,1,9,28,5,4828.0,-1240.0,11.0,16.0,27.0,178.8,438.9,301.8,2.0,4.0,3.0,3.0,4184.0,-1320.0,12.0,7.0,19.0,220.2,348.7,597.7,2839.0,520.0,14.0,7.0,21.0,135.2,202.8,405.6,9012.0,-2560.0,46.0,199.5,11851.0,-2040.0,67.0,178.0666666666667,2.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0
2023-05-29,ファンキージャグラー2,210,5028,787,21,14,143.7,239.4,359.1,5.63081097340685,3,9,35,5,5899.0,440.0,24.0,17.0,41.0,143.9,245.8,347.0,1.0,1.0,1.0,4.0,3461.0,-2728.0,3.0,7.0,10.0,346.1,1153.7,494.4,4298.0,307.0,19.0,6.0,25.0,171.9,226.2,716.3,9360.0,-2288.0,51.0,245.0,13658.0,-1981.0,76.0,220.63333333333333,1.0,3.0,2.5,1.0,1.0,3.0,2.0,2.0
2023-05-29,ファンキージャグラー2,211,3853,-253,14,10,160.5,275.2,385.3,5.941310362322593,0,9,24,5,2666.0,-440.0,11.0,2.0,13.0,205.1,242.4,1333.0,5.0,3.0,5.0,2.0,5634.0,1213.0,26.0,16.0,42.0,134.1,216.7,352.1,585.0,-173.0,2.0,0.0,2.0,292.5,292.5,0.0,8300.0,773.0,55.0,169.6,8885.0,600.0,57.0,210.5666666666667,3.0,1.0,1.0,4.0,4.0,1.0,4.0,3.0
2023-05-29,ハッピージャグラーVIII,117,706,-387,2,0,353.0,353.0,0.0,6.384144173145947,0,9,2,4,3445.0,-653.0,12.0,12.0,24.0,143.5,287.1,287.1,3.0,3.0,2.5,3.0,3889.0,1213.0,20.0,11.0,31.0,125.5,194.4,353.5,3042.0,67.0,14.0,5.0,19.0,160.1,217.3,608.4,7334.0,560.0,55.0,134.5,10376.0,627.0,74.0,143.03333333333333,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2023-05-29,ハッピージャグラーVIII,118,2745,-227,9,8,161.5,305.0,343.1,6.002421468660786,0,9,17,4,3740.0,-360.0,13.0,11.0,24.0,155.8,287.7,340.0,2.0,2.0,2.5,2.0,4149.0,-467.0,15.0,10.0,25.0,166.0,276.6,414.9,2329.0,-813.0,7.0,3.0,10.0,232.9,332.7,776.3,7889.0,-827.0,49.0,160.9,10218.0,-1640.0,59.0,184.9,3.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0
2023-05-29,ハッピージャグラーVIII,120,2131,-547,5,5,213.1,426.2,426.2,5.56847706300594,0,9,10,4,3377.0,-840.0,9.0,10.0,19.0,177.7,375.2,337.7,4.0,4.0,4.0,1.0,5664.0,2333.0,29.0,18.0,47.0,120.5,195.3,314.7,2596.0,-733.0,7.0,8.0,15.0,173.1,370.9,324.5,9041.0,1493.0,66.0,149.1,11637.0,760.0,81.0,157.1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
2023-05-29,ハッピージャグラーVIII,121,3637,-80,14,9,158.1,259.8,404.1,6.159511664363517,0,9,23,4,6313.0,547.0,24.0,22.0,46.0,137.2,263.0,287.0,1.0,1.0,1.0,4.0,5166.0,627.0,21.0,19.0,40.0,129.2,246.0,271.9,5342.0,-93.0,21.0,14.0,35.0,152.6,254.4,381.6,11479.0,1174.0,86.0,133.2,16821.0,1081.0,121.0,139.66666666666666,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0
2023-05-28,アイムジャグラーEX-TP,51,1930,-1293,3,4,275.7,643.3,482.5,6.297137787737189,0,8,7,13,5341.0,440.0,19.0,20.0,39.0,136.9,281.1,267.1,5.0,3.5,4.0,12.0,4072.0,-947.0,10.0,13.0,23.0,177.0,407.2,313.2,2051.0,-413.0,7.0,4.0,11.0,186.5,293.0,512.8,9413.0,-507.0,62.0,156.95,11464.0,-920.0,73.0,166.79999999999998,5.0,5.0,4.0,10.0,9.0,6.0,7.5,10.0
2023-05-28,アイムジャグラーEX-TP,111,6130,-53,23,15,161.3,266.5,408.7,5.952827772845142,1,8,38,13,5270.0,440.0,20.0,17.0,37.0,142.4,263.5,310.0,6.0,3.5,5.0,10.0,6343.0,-627.0,19.0,27.0,46.0,137.9,333.8,234.9,3374.0,-173.0,10.0,12.0,22.0,153.4,337.4,281.2,11613.0,-187.0,83.0,140.15,14987.0,-360.0,105.0,144.5666666666667,2.0,3.0,2.0,13.0,2.0,4.0,2.0,13.0
2023-05-28,アイムジャグラーEX-TP,112,3937,1293,20,11,127.0,196.8,357.9,6.087070652213154,0,8,31,13,1935.0,-413.0,6.0,4.0,10.0,193.5,322.5,483.8,13.0,6.5,11.5,5.0,1403.0,-1080.0,2.0,3.0,5.0,280.6,701.5,467.7,4107.0,280.0,19.0,9.0,28.0,146.7,216.2,456.3,3338.0,-1493.0,15.0,237.05,7445.0,-1213.0,43.0,206.9333333333333,13.0,11.0,13.0,2.0,12.0,8.0,12.0,3.0
2023-05-28,アイムジャグラーEX-TP,113,5523,173,22,14,153.4,251.0,394.5,6.072641324756326,2,8,36,13,7451.0,3395.0,42.0,26.0,68.0,109.6,177.4,286.6,1.0,1.0,1.0,13.0,5299.0,-1533.0,18.0,10.0,28.0,189.2,294.4,529.9,1562.0,-787.0,4.0,1.0,5.0,312.4,390.5,1562.0,12750.0,1862.0,96.0,149.39999999999998,14312.0,1075.0,101.0,203.73333333333332,1.0,1.0,1.0,12.0,3.0,2.0,3.0,4.0
2023-05-28,アイムジャグラーEX-TP,115,4028,813,18,11,138.9,223.8,366.2,5.937912520367165,2,8,29,13,5646.0,1000.0,25.0,16.0,41.0,137.7,225.8,352.9,4.0,2.0,2.5,11.0,3322.0,-1053.0,9.0,10.0,19.0,174.8,369.1,332.2,6053.0,2407.0,31.0,17.0,48.0,126.1,195.3,356.1,8968.0,-53.0,60.0,156.25,15021.0,2354.0,108.0,146.2,6.0,2.0,5.0,11.0,1.0,1.0,1.0,12.0
2023-05-28,アイムジャグラーEX-TP,116,7414,2679,35,32,110.7,211.8,231.7,6.189800919588684,5,8,67,13,4144.0,-1267.0,10.0,9.0,19.0,218.1,414.4,460.4,8.0,8.5,9.0,4.0,6230.0,1025.0,25.0,29.0,54.0,115.4,249.2,214.8,2321.0,-973.0,6.0,3.0,9.0,257.9,386.8,773.7,10374.0,-242.0,73.0,166.75,12695.0,-1215.0,82.0,197.13333333333333,3.0,4.0,3.0,9.0,5.0,9.0,4.0,5.0
2023-05-28,アイムジャグラーEX-TP,212,4074,813,20,9,140.5,203.7,452.7,6.230398960707057,1,8,29,13,3055.0,-1587.0,5.0,9.0,14.0,218.2,611.0,339.4,10.0,13.0,10.0,3.0,4797.0,627.0,21.0,9.0,30.0,159.9,228.4,533.0,4516.0,-813.0,16.0,9.0,25.0,180.6,282.2,501.8,7852.0,-960.0,44.0,189.05,12368.0,-1773.0,69.0,186.23333333333335,8.0,7.0,8.0,7.0,6.0,11.0,9.0,9.0
2023-05-28,アイムジャグラーEX-TP,213,3350,120,14,7,159.5,239.3,478.6,6.083136501497406,0,8,21,13,3047.0,-1373.0,8.0,2.0,10.0,304.7,380.9,1523.5,11.0,12.0,11.5,1.0,1254.0,-227.0,5.0,1.0,6.0,209.0,250.8,1254.0,2785.0,787.0,14.0,7.0,21.0,132.6,198.9,397.9,4301.0,-1600.0,16.0,256.85,7086.0,-813.0,37.0,215.4333333333333,12.0,12.0,12.0,1.0,13.0,5.0,13.0,2.0
2023-05-28,アイムジャグラーEX-TP,215,5777,1613,27,17,131.3,214.0,339.8,5.912919814748028,2,8,44,13,3584.0,-1267.0,9.0,11.0,20.0,179.2,398.2,325.8,9.0,8.5,8.0,7.0,5095.0,680.0,23.0,10.0,33.0,154.4,221.5,509.5,3391.0,307.0,15.0,9.0,24.0,141.3,226.1,376.8,8679.0,-587.0,53.0,166.8,12070.0,-280.0,77.0,158.3,7.0,6.0,7.0,8.0,7.0,3.0,5.5,11.0
2023-05-28,アイムジャグラーEX-TP,216,2807,-360,9,7,175.4,311.9,401.0,5.895519547963402,0,8,16,13,4797.0,-27.0,20.0,8.0,28.0,171.3,239.8,599.6,7.0,5.0,7.0,8.0,1939.0,-1160.0,3.0,5.0,8.0,242.4,646.3,387.8,3692.0,253.0,15.0,7.0,22.0,167.8,246.1,527.4,6736.0,-1187.0,36.0,206.85000000000002,10428.0,-934.0,58.0,193.83333333333334,11.0,9.0,11.0,5.0,10.0,7.0,10.0,7.0
2023-05-28,アイムジャグラーEX-TP,217,7298,2728,36,27,115.8,202.7,270.3,6.105242212099745,4,8,63,13,6155.0,-1320.0,18.0,14.0,32.0,192.3,341.9,439.6,3.0,10.0,6.0,6.0,1304.0,-360.0,4.0,1.0,5.0,260.8,326.0,1304.0,2370.0,-867.0,7.0,4.0,11.0,215.5,338.6,592.5,7459.0,-1680.0,37.0,226.55,9829.0,-2547.0,48.0,222.86666666666667,10.0,13.0,10.0,3.0,11.0,13.0,11.0,1.0
2023-05-28,アイムジャグラーEX-TP,218,2560,-1293,5,7,213.3,512.0,365.7,6.288962085419827,0,8,12,13,2064.0,-1347.0,3.0,4.0,7.0,294.9,688.0,516.0,12.0,11.0,13.0,2.0,5657.0,173.0,20.0,16.0,36.0,157.1,282.9,353.6,4171.0,-147.0,12.0,18.0,30.0,139.0,347.6,231.7,7721.0,-1174.0,43.0,226.0,11892.0,-1321.0,73.0,197.0,9.0,8.0,9.0,4.0,8.0,10.0,7.5,6.0
2023-05-28,アイムジャグラーEX-TP,220,3372,-1320,7,9,210.8,481.7,374.7,5.877770814629751,0,8,16,13,6972.0,-413.0,24.0,17.0,41.0,170.0,290.5,410.1,2.0,6.5,2.5,9.0,3391.0,-1053.0,13.0,3.0,16.0,211.9,260.8,1130.3,3630.0,-1080.0,9.0,11.0,20.0,181.5,403.3,330.0,10363.0,-1466.0,57.0,190.95,13993.0,-2546.0,77.0,187.79999999999998,4.0,10.0,6.0,6.0,4.0,12.0,5.5,8.0
2023-05-28,マイジャグラーV,122,5773,-387,18,21,148.0,320.7,274.9,5.834997069974617,4,8,39,15,5912.0,-120.0,20.0,23.0,43.0,137.5,295.6,257.0,2.0,7.0,2.5,13.0,3008.0,-813.0,9.0,7.0,16.0,188.0,334.2,429.7,4445.0,-387.0,15.0,14.0,29.0,153.3,296.3,317.5,8920.0,-933.0,59.0,162.75,13365.0,-1320.0,88.0,159.6,4.0,10.0,5.0,10.0,5.0,10.0,5.0,11.0
2023-05-28,マイジャグラーV,123,4207,760,19,9,150.2,221.4,467.4,5.606586376993615,1,8,28,15,4128.0,-680.0,9.0,16.0,25.0,165.1,458.7,258.0,12.0,9.0,11.0,7.0,1576.0,-1507.0,1.0,3.0,4.0,394.0,1576.0,525.3,2622.0,-1053.0,5.0,6.0,11.0,238.4,524.4,437.0,5704.0,-2187.0,29.0,279.55,8326.0,-3240.0,40.0,265.8333333333333,11.0,12.0,12.0,4.0,13.0,14.0,14.0,2.0
2023-05-28,マイジャグラーV,125,6381,0,24,20,145.0,265.9,319.1,6.005426673795017,3,8,44,15,4661.0,253.0,20.0,13.0,33.0,141.2,233.1,358.5,8.0,4.0,6.0,12.0,3318.0,-93.0,11.0,9.0,20.0,165.9,301.6,368.7,1297.0,-627.0,4.0,1.0,5.0,259.4,324.2,1297.0,7979.0,160.0,53.0,153.55,9276.0,-467.0,58.0,188.83333333333334,7.0,4.0,6.0,11.0,10.0,7.0,9.0,7.0
2023-05-28,マイジャグラーV,126,4507,173,18,16,132.6,250.4,281.7,6.273228494060958,4,8,34,15,4421.0,147.0,17.0,14.0,31.0,142.6,260.1,315.8,9.0,5.5,7.5,10.0,3222.0,-840.0,10.0,10.0,20.0,161.1,322.2,322.2,2500.0,280.0,11.0,6.0,17.0,147.1,227.3,416.7,7643.0,-693.0,51.0,151.85,10143.0,-413.0,68.0,150.26666666666665,8.0,8.0,7.0,13.0,7.0,6.0,6.0,13.0
2023-05-28,マイジャグラーV,127,5312,-813,17,16,161.0,312.5,332.0,6.038143035947173,1,8,33,15,2062.0,-1320.0,3.0,6.0,9.0,229.1,687.3,343.7,14.0,14.0,14.0,2.0,2242.0,-1347.0,4.0,2.0,6.0,373.7,560.5,1121.0,5111.0,-120.0,19.0,16.0,35.0,146.0,269.0,319.4,4304.0,-2667.0,15.0,301.4,9415.0,-2787.0,50.0,249.60000000000002,14.0,14.0,15.0,2.0,8.0,13.0,11.5,3.0
2023-05-28,マイジャグラーV,128,6235,147,20,28,129.9,311.8,222.7,5.88703602848936,4,8,48,15,4353.0,-1053.0,13.0,13.0,26.0,167.4,334.8,334.8,10.0,12.0,9.5,6.0,524.0,-600.0,0.0,1.0,1.0,524.0,0.0,524.0,3228.0,387.0,14.0,9.0,23.0,140.3,230.6,358.7,4877.0,-1653.0,27.0,345.7,8105.0,-1266.0,50.0,277.2333333333333,13.0,11.0,13.0,1.0,14.0,9.0,11.5,1.0
2023-05-28,マイジャグラーV,130,2053,-840,6,0,342.2,342.2,0.0,5.625277682581781,0,8,6,15,4981.0,147.0,20.0,11.0,31.0,160.7,249.1,452.8,6.0,5.5,7.5,8.0,5906.0,2432.0,33.0,15.0,48.0,123.0,179.0,393.7,6301.0,-1027.0,16.0,26.0,42.0,150.0,393.8,242.3,10887.0,2579.0,79.0,141.85,17188.0,1552.0,121.0,144.56666666666666,3.0,1.0,1.0,15.0,1.0,1.0,1.0,14.0
2023-05-28,マイジャグラーV,131,4847,893,23,12,138.5,210.7,403.9,5.953879016898924,1,8,35,15,5548.0,413.0,22.0,17.0,39.0,142.3,252.2,326.4,5.0,3.0,4.0,11.0,1623.0,-53.0,5.0,5.0,10.0,162.3,324.6,324.6,1254.0,-520.0,3.0,3.0,6.0,209.0,418.0,418.0,7171.0,360.0,49.0,152.3,8425.0,-160.0,55.0,171.20000000000002,10.0,3.0,8.0,12.0,12.0,4.0,10.0,9.0
